chunk_id,sent_local_id,conllu_id,form,upos,start_char,end_char
1895_fogazzaro_piccolo_mondo_antico_q4,13,10,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,13,11,vita,NOUN,879635,879639
1895_fogazzaro_piccolo_mondo_antico_q4,13,12,futura,ADJ,879640,879646
1895_fogazzaro_piccolo_mondo_antico_q4,13,13,e,CCONJ,879647,879648
1895_fogazzaro_piccolo_mondo_antico_q4,13,14,vivono,VERB,879649,879655
1895_fogazzaro_piccolo_mondo_antico_q4,13,15-16,del,_,879656,879659
1895_fogazzaro_piccolo_mondo_antico_q4,13,15,di,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,13,16,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,13,17,tutto,PRON,879660,879665
1895_fogazzaro_piccolo_mondo_antico_q4,13,18,per,ADP,879666,879669
1895_fogazzaro_piccolo_mondo_antico_q4,13,19,la,DET,879670,879672
1895_fogazzaro_piccolo_mondo_antico_q4,13,20,presente,ADJ,879673,879681
1895_fogazzaro_piccolo_mondo_antico_q4,13,21,.,PUNCT,879681,879682
1895_fogazzaro_piccolo_mondo_antico_q4,14,1,Queste,PRON,879683,879689
1895_fogazzaro_piccolo_mondo_antico_q4,14,2,sono,AUX,879690,879694
1895_fogazzaro_piccolo_mondo_antico_q4,14,3,alquante,ADV,879695,879703
1895_fogazzaro_piccolo_mondo_antico_q4,14,4,più,ADV,879704,879707
1895_fogazzaro_piccolo_mondo_antico_q4,14,5,.,PUNCT,879707,879708
1895_fogazzaro_piccolo_mondo_antico_q4,15,1,Poi,ADV,879709,879712
1895_fogazzaro_piccolo_mondo_antico_q4,15,2,vi,PRON,879713,879715
1895_fogazzaro_piccolo_mondo_antico_q4,15,3,sono,VERB,879716,879720
1895_fogazzaro_piccolo_mondo_antico_q4,15,4,anime,NOUN,879721,879726
1895_fogazzaro_piccolo_mondo_antico_q4,15,5,che,PRON,879727,879730
1895_fogazzaro_piccolo_mondo_antico_q4,15,6-7,alla,_,879731,879735
1895_fogazzaro_piccolo_mondo_antico_q4,15,6,a,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,15,7,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,15,8,vita,NOUN,879736,879740
1895_fogazzaro_piccolo_mondo_antico_q4,15,9,futura,ADJ,879741,879747
1895_fogazzaro_piccolo_mondo_antico_q4,15,10,non,ADV,879748,879751
1895_fogazzaro_piccolo_mondo_antico_q4,15,11,pensano,VERB,879752,879759
1895_fogazzaro_piccolo_mondo_antico_q4,15,12,e,CCONJ,879760,879761
1895_fogazzaro_piccolo_mondo_antico_q4,15,13,vivono,VERB,879762,879768
1895_fogazzaro_piccolo_mondo_antico_q4,15,14,però,ADV,879769,879773
1895_fogazzaro_piccolo_mondo_antico_q4,15,15,in,ADP,879774,879776
1895_fogazzaro_piccolo_mondo_antico_q4,15,16,modo,NOUN,879777,879781
1895_fogazzaro_piccolo_mondo_antico_q4,15,17,da,ADP,879782,879784
1895_fogazzaro_piccolo_mondo_antico_q4,15,18,non,ADV,879785,879788
1895_fogazzaro_piccolo_mondo_antico_q4,15,19-20,mettersi,_,879789,879797
1895_fogazzaro_piccolo_mondo_antico_q4,15,19,metter,VERB,879789,879795
1895_fogazzaro_piccolo_mondo_antico_q4,15,20,si,PRON,879795,879797
1895_fogazzaro_piccolo_mondo_antico_q4,15,21,troppo,ADV,879798,879804
1895_fogazzaro_piccolo_mondo_antico_q4,15,22,a,ADP,879805,879806
1895_fogazzaro_piccolo_mondo_antico_q4,15,23,repentaglio,NOUN,879807,879818
1895_fogazzaro_piccolo_mondo_antico_q4,15,24,di,ADP,879819,879821
1895_fogazzaro_piccolo_mondo_antico_q4,15,25-26,perderla,_,879822,879830
1895_fogazzaro_piccolo_mondo_antico_q4,15,25,perder,VERB,879822,879828
1895_fogazzaro_piccolo_mondo_antico_q4,15,26,la,PRON,879828,879830
1895_fogazzaro_piccolo_mondo_antico_q4,15,27,se,SCONJ,879831,879833
1895_fogazzaro_piccolo_mondo_antico_q4,15,28,c',PRON,879834,879836
1895_fogazzaro_piccolo_mondo_antico_q4,15,29,è,VERB,879836,879837
1895_fogazzaro_piccolo_mondo_antico_q4,15,30,.,PUNCT,879837,879838
1895_fogazzaro_piccolo_mondo_antico_q4,16,1,Queste,PRON,879839,879845
1895_fogazzaro_piccolo_mondo_antico_q4,16,2,sono,AUX,879846,879850
1895_fogazzaro_piccolo_mondo_antico_q4,16,3,più,ADV,879851,879854
1895_fogazzaro_piccolo_mondo_antico_q4,16,4,ancora,ADV,879855,879861
1895_fogazzaro_piccolo_mondo_antico_q4,16,5,.,PUNCT,879861,879862
1895_fogazzaro_piccolo_mondo_antico_q4,17,1,Poi,ADV,879863,879866
1895_fogazzaro_piccolo_mondo_antico_q4,17,2,vi,PRON,879867,879869
1895_fogazzaro_piccolo_mondo_antico_q4,17,3,sono,VERB,879870,879874
1895_fogazzaro_piccolo_mondo_antico_q4,17,4,anime,NOUN,879875,879880
1895_fogazzaro_piccolo_mondo_antico_q4,17,5,che,PRON,879881,879884
1895_fogazzaro_piccolo_mondo_antico_q4,17,6,credono,VERB,879885,879892
1895_fogazzaro_piccolo_mondo_antico_q4,17,7,veramente,ADV,879893,879902
1895_fogazzaro_piccolo_mondo_antico_q4,17,8-9,nella,_,879903,879908
1895_fogazzaro_piccolo_mondo_antico_q4,17,8,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,17,9,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,17,10,vita,NOUN,879909,879913
1895_fogazzaro_piccolo_mondo_antico_q4,17,11,futura,ADJ,879914,879920
1895_fogazzaro_piccolo_mondo_antico_q4,17,12,e,CCONJ,879921,879922
1895_fogazzaro_piccolo_mondo_antico_q4,17,13,dividono,VERB,879923,879931
1895_fogazzaro_piccolo_mondo_antico_q4,17,14,pensieri,NOUN,879932,879940
1895_fogazzaro_piccolo_mondo_antico_q4,17,15,e,CCONJ,879941,879942
1895_fogazzaro_piccolo_mondo_antico_q4,17,16,opere,NOUN,879943,879948
1895_fogazzaro_piccolo_mondo_antico_q4,17,17,in,ADP,879949,879951
1895_fogazzaro_piccolo_mondo_antico_q4,17,18,due,NUM,879952,879955
1895_fogazzaro_piccolo_mondo_antico_q4,17,19,categorie,NOUN,879956,879965
1895_fogazzaro_piccolo_mondo_antico_q4,17,20,che,PRON,879966,879969
1895_fogazzaro_piccolo_mondo_antico_q4,17,21,fanno,VERB,879970,879975
1895_fogazzaro_piccolo_mondo_antico_q4,17,22,quasi,ADV,879976,879981
1895_fogazzaro_piccolo_mondo_antico_q4,17,23,sempre,ADV,879982,879988
1895_fogazzaro_piccolo_mondo_antico_q4,17,24-25,ai,_,879989,879991
1895_fogazzaro_piccolo_mondo_antico_q4,17,24,a,ADP,879989,879990
1895_fogazzaro_piccolo_mondo_antico_q4,17,25,i,DET,879990,879991
1895_fogazzaro_piccolo_mondo_antico_q4,17,26,pugni,NOUN,879992,879997
1895_fogazzaro_piccolo_mondo_antico_q4,17,27,fra,ADP,879998,880001
1895_fogazzaro_piccolo_mondo_antico_q4,17,28,loro,PRON,880002,880006
1895_fogazzaro_piccolo_mondo_antico_q4,17,29,:,PUNCT,880006,880007
1895_fogazzaro_piccolo_mondo_antico_q4,17,30,una,PRON,880008,880011
1895_fogazzaro_piccolo_mondo_antico_q4,17,31,è,AUX,880012,880013
1895_fogazzaro_piccolo_mondo_antico_q4,17,32,per,ADP,880014,880017
1895_fogazzaro_piccolo_mondo_antico_q4,17,33,il,DET,880018,880020
1895_fogazzaro_piccolo_mondo_antico_q4,17,34,cielo,NOUN,880021,880026
1895_fogazzaro_piccolo_mondo_antico_q4,17,35,",",PUNCT,880026,880027
1895_fogazzaro_piccolo_mondo_antico_q4,17,36,l',DET,880028,880030
1895_fogazzaro_piccolo_mondo_antico_q4,17,37,altra,PRON,880030,880035
1895_fogazzaro_piccolo_mondo_antico_q4,17,38,è,AUX,880036,880037
1895_fogazzaro_piccolo_mondo_antico_q4,17,39,per,ADP,880038,880041
1895_fogazzaro_piccolo_mondo_antico_q4,17,40,la,DET,880042,880044
1895_fogazzaro_piccolo_mondo_antico_q4,17,41,terra,NOUN,880045,880050
1895_fogazzaro_piccolo_mondo_antico_q4,17,42,.,PUNCT,880050,880051
1895_fogazzaro_piccolo_mondo_antico_q4,18,1,Queste,PRON,880052,880058
1895_fogazzaro_piccolo_mondo_antico_q4,18,2,sono,AUX,880059,880063
1895_fogazzaro_piccolo_mondo_antico_q4,18,3,moltissime,PRON,880064,880074
1895_fogazzaro_piccolo_mondo_antico_q4,18,4,.,PUNCT,880074,880075
1895_fogazzaro_piccolo_mondo_antico_q4,19,1,Poi,ADV,880076,880079
1895_fogazzaro_piccolo_mondo_antico_q4,19,2,vi,PRON,880080,880082
1895_fogazzaro_piccolo_mondo_antico_q4,19,3,sono,VERB,880083,880087
1895_fogazzaro_piccolo_mondo_antico_q4,19,4,anime,NOUN,880088,880093
1895_fogazzaro_piccolo_mondo_antico_q4,19,5,che,PRON,880094,880097
1895_fogazzaro_piccolo_mondo_antico_q4,19,6,vivono,VERB,880098,880104
1895_fogazzaro_piccolo_mondo_antico_q4,19,7,per,ADP,880105,880108
1895_fogazzaro_piccolo_mondo_antico_q4,19,8,la,DET,880109,880111
1895_fogazzaro_piccolo_mondo_antico_q4,19,9,sola,ADJ,880112,880116
1895_fogazzaro_piccolo_mondo_antico_q4,19,10,vita,NOUN,880117,880121
1895_fogazzaro_piccolo_mondo_antico_q4,19,11,futura,ADJ,880122,880128
1895_fogazzaro_piccolo_mondo_antico_q4,19,12-13,nella,_,880129,880134
1895_fogazzaro_piccolo_mondo_antico_q4,19,12,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,19,13,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,19,14,quale,PRON,880135,880140
1895_fogazzaro_piccolo_mondo_antico_q4,19,15,credono,VERB,880141,880148
1895_fogazzaro_piccolo_mondo_antico_q4,19,16,.,PUNCT,880148,880149
1895_fogazzaro_piccolo_mondo_antico_q4,20,1,Queste,PRON,880150,880156
1895_fogazzaro_piccolo_mondo_antico_q4,20,2,sono,AUX,880157,880161
1895_fogazzaro_piccolo_mondo_antico_q4,20,3,pochissime,PRON,880162,880172
1895_fogazzaro_piccolo_mondo_antico_q4,20,4,e,CCONJ,880173,880174
1895_fogazzaro_piccolo_mondo_antico_q4,20,5,la,DET,880175,880177
1895_fogazzaro_piccolo_mondo_antico_q4,20,6,signora,NOUN,880178,880185
1895_fogazzaro_piccolo_mondo_antico_q4,20,7,Teresa,PROPN,880186,880192
1895_fogazzaro_piccolo_mondo_antico_q4,20,8,era,AUX,880193,880196
1895_fogazzaro_piccolo_mondo_antico_q4,20,9,di,ADP,880197,880199
1895_fogazzaro_piccolo_mondo_antico_q4,20,10,queste,PRON,880200,880206
1895_fogazzaro_piccolo_mondo_antico_q4,20,11,.,PUNCT,880206,880207
1895_fogazzaro_piccolo_mondo_antico_q4,21,1,»,PUNCT,880207,880208
1895_fogazzaro_piccolo_mondo_antico_q4,22,1,Franco,PROPN,880210,880216
1895_fogazzaro_piccolo_mondo_antico_q4,22,2,",",PUNCT,880216,880217
1895_fogazzaro_piccolo_mondo_antico_q4,22,3,che,PRON,880218,880221
1895_fogazzaro_piccolo_mondo_antico_q4,22,4,non,ADV,880222,880225
1895_fogazzaro_piccolo_mondo_antico_q4,22,5,poteva,AUX,880226,880232
1895_fogazzaro_piccolo_mondo_antico_q4,22,6,soffrire,VERB,880233,880241
1895_fogazzaro_piccolo_mondo_antico_q4,22,7,le,DET,880242,880244
1895_fogazzaro_piccolo_mondo_antico_q4,22,8,disquisizioni,NOUN,880245,880258
1895_fogazzaro_piccolo_mondo_antico_q4,22,9,psicologiche,ADJ,880259,880271
1895_fogazzaro_piccolo_mondo_antico_q4,22,10,",",PUNCT,880271,880272
1895_fogazzaro_piccolo_mondo_antico_q4,22,11,passò,VERB,880273,880278
1895_fogazzaro_piccolo_mondo_antico_q4,22,12,accigliato,VERB,880279,880289
1895_fogazzaro_piccolo_mondo_antico_q4,22,13-14,col,_,880290,880293
1895_fogazzaro_piccolo_mondo_antico_q4,22,13,con,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,22,14,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,22,15,suo,DET,880294,880297
1895_fogazzaro_piccolo_mondo_antico_q4,22,16,annaffiatoio,NOUN,880298,880310
1895_fogazzaro_piccolo_mondo_antico_q4,22,17,vuoto,ADJ,880311,880316
1895_fogazzaro_piccolo_mondo_antico_q4,22,18,per,ADP,880317,880320
1895_fogazzaro_piccolo_mondo_antico_q4,22,19,andare,VERB,880321,880327
1895_fogazzaro_piccolo_mondo_antico_q4,22,20-21,nel,_,880328,880331
1895_fogazzaro_piccolo_mondo_antico_q4,22,20,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,22,21,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,22,22,giardinetto,NOUN,880332,880343
1895_fogazzaro_piccolo_mondo_antico_q4,22,23,e,CCONJ,880344,880345
1895_fogazzaro_piccolo_mondo_antico_q4,22,24,pensò,VERB,880346,880351
1895_fogazzaro_piccolo_mondo_antico_q4,22,25,:,PUNCT,880351,880352
1895_fogazzaro_piccolo_mondo_antico_q4,23,1,«,PUNCT,880353,880354
1895_fogazzaro_piccolo_mondo_antico_q4,23,2,Poi,ADV,880354,880357
1895_fogazzaro_piccolo_mondo_antico_q4,23,3,vi,PRON,880358,880360
1895_fogazzaro_piccolo_mondo_antico_q4,23,4,sono,VERB,880361,880365
1895_fogazzaro_piccolo_mondo_antico_q4,23,5,anime,NOUN,880366,880371
1895_fogazzaro_piccolo_mondo_antico_q4,23,6,che,PRON,880372,880375
1895_fogazzaro_piccolo_mondo_antico_q4,23,7,rompono,VERB,880376,880383
1895_fogazzaro_piccolo_mondo_antico_q4,23,8,l',DET,880384,880386
1895_fogazzaro_piccolo_mondo_antico_q4,23,9,anima,NOUN,880386,880391
1895_fogazzaro_piccolo_mondo_antico_q4,23,10,»,PUNCT,880391,880392
1895_fogazzaro_piccolo_mondo_antico_q4,23,11,.,PUNCT,880392,880393
1895_fogazzaro_piccolo_mondo_antico_q4,24,1,Lo,DET,880394,880396
1895_fogazzaro_piccolo_mondo_antico_q4,24,2,zio,NOUN,880397,880400
1895_fogazzaro_piccolo_mondo_antico_q4,24,3,",",PUNCT,880400,880401
1895_fogazzaro_piccolo_mondo_antico_q4,24,4-5,del,_,880402,880405
1895_fogazzaro_piccolo_mondo_antico_q4,24,4,di,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,24,5,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,24,6,resto,NOUN,880406,880411
1895_fogazzaro_piccolo_mondo_antico_q4,24,7,un,DET,880412,880414
1895_fogazzaro_piccolo_mondo_antico_q4,24,8,po',ADV,880415,880418
1895_fogazzaro_piccolo_mondo_antico_q4,24,9,sordo,ADJ,880419,880424
1895_fogazzaro_piccolo_mondo_antico_q4,24,10,",",PUNCT,880424,880425
1895_fogazzaro_piccolo_mondo_antico_q4,24,11,rideva,VERB,880426,880432
1895_fogazzaro_piccolo_mondo_antico_q4,24,12,con,ADP,880433,880436
1895_fogazzaro_piccolo_mondo_antico_q4,24,13,la,DET,880437,880439
1895_fogazzaro_piccolo_mondo_antico_q4,24,14,Maria,PROPN,880440,880445
1895_fogazzaro_piccolo_mondo_antico_q4,24,15,.,PUNCT,880445,880446
1895_fogazzaro_piccolo_mondo_antico_q4,25,1,Luisa,PROPN,880447,880452
1895_fogazzaro_piccolo_mondo_antico_q4,25,2,",",PUNCT,880452,880453
1895_fogazzaro_piccolo_mondo_antico_q4,25,3,passato,VERB,880454,880461
1895_fogazzaro_piccolo_mondo_antico_q4,25,4,che,SCONJ,880462,880465
1895_fogazzaro_piccolo_mondo_antico_q4,25,5,fu,AUX,880466,880468
1895_fogazzaro_piccolo_mondo_antico_q4,25,6,suo,DET,880469,880472
1895_fogazzaro_piccolo_mondo_antico_q4,25,7,marito,NOUN,880473,880479
1895_fogazzaro_piccolo_mondo_antico_q4,25,8,",",PUNCT,880479,880480
1895_fogazzaro_piccolo_mondo_antico_q4,25,9,disse,VERB,880481,880486
1895_fogazzaro_piccolo_mondo_antico_q4,25,10,piano,ADV,880487,880492
1895_fogazzaro_piccolo_mondo_antico_q4,25,11,:,PUNCT,880492,880493
1895_fogazzaro_piccolo_mondo_antico_q4,26,1,«,PUNCT,880494,880495
1895_fogazzaro_piccolo_mondo_antico_q4,26,2,Poi,ADV,880495,880498
1895_fogazzaro_piccolo_mondo_antico_q4,26,3,vi,PRON,880499,880501
1895_fogazzaro_piccolo_mondo_antico_q4,26,4,sono,VERB,880502,880506
1895_fogazzaro_piccolo_mondo_antico_q4,26,5,anime,NOUN,880507,880512
1895_fogazzaro_piccolo_mondo_antico_q4,26,6,che,PRON,880513,880516
1895_fogazzaro_piccolo_mondo_antico_q4,26,7,vivono,VERB,880517,880523
1895_fogazzaro_piccolo_mondo_antico_q4,26,8,come,ADP,880524,880528
1895_fogazzaro_piccolo_mondo_antico_q4,26,9,se,SCONJ,880529,880531
1895_fogazzaro_piccolo_mondo_antico_q4,26,10,vi,PRON,880532,880534
1895_fogazzaro_piccolo_mondo_antico_q4,26,11,fosse,AUX,880535,880540
1895_fogazzaro_piccolo_mondo_antico_q4,26,12,la,DET,880541,880543
1895_fogazzaro_piccolo_mondo_antico_q4,26,13,sola,ADJ,880544,880548
1895_fogazzaro_piccolo_mondo_antico_q4,26,14,vita,NOUN,880549,880553
1895_fogazzaro_piccolo_mondo_antico_q4,26,15,futura,ADJ,880554,880560
1895_fogazzaro_piccolo_mondo_antico_q4,26,16-17,nella,_,880561,880566
1895_fogazzaro_piccolo_mondo_antico_q4,26,16,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,26,17,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,26,18,quale,PRON,880567,880572
1895_fogazzaro_piccolo_mondo_antico_q4,26,19,non,ADV,880573,880576
1895_fogazzaro_piccolo_mondo_antico_q4,26,20,credono,VERB,880577,880584
1895_fogazzaro_piccolo_mondo_antico_q4,26,21,:,PUNCT,880584,880585
1895_fogazzaro_piccolo_mondo_antico_q4,26,22,e,CCONJ,880586,880587
1895_fogazzaro_piccolo_mondo_antico_q4,26,23,di,ADP,880588,880590
1895_fogazzaro_piccolo_mondo_antico_q4,26,24,queste,PRON,880591,880597
1895_fogazzaro_piccolo_mondo_antico_q4,26,25,ve,PRON,880598,880600
1895_fogazzaro_piccolo_mondo_antico_q4,26,26,n',PRON,880601,880603
1895_fogazzaro_piccolo_mondo_antico_q4,26,27,è,VERB,880603,880604
1895_fogazzaro_piccolo_mondo_antico_q4,26,28,una,PRON,880605,880608
1895_fogazzaro_piccolo_mondo_antico_q4,26,29,»,PUNCT,880608,880609
1895_fogazzaro_piccolo_mondo_antico_q4,26,30,.,PUNCT,880609,880610
1895_fogazzaro_piccolo_mondo_antico_q4,27,1,Il,DET,880611,880613
1895_fogazzaro_piccolo_mondo_antico_q4,27,2,professore,NOUN,880614,880624
1895_fogazzaro_piccolo_mondo_antico_q4,27,3,trasalì,VERB,880625,880632
1895_fogazzaro_piccolo_mondo_antico_q4,27,4,e,CCONJ,880633,880634
1895_fogazzaro_piccolo_mondo_antico_q4,27,5,la,PRON,880635,880637
1895_fogazzaro_piccolo_mondo_antico_q4,27,6,guardò,VERB,880638,880644
1895_fogazzaro_piccolo_mondo_antico_q4,27,7,senza,ADP,880645,880650
1895_fogazzaro_piccolo_mondo_antico_q4,27,8,dir,VERB,880651,880654
1895_fogazzaro_piccolo_mondo_antico_q4,27,9,nulla,PRON,880655,880660
1895_fogazzaro_piccolo_mondo_antico_q4,27,10,.,PUNCT,880660,880661
1895_fogazzaro_piccolo_mondo_antico_q4,28,1-2,Ella,_,880662,880666
1895_fogazzaro_piccolo_mondo_antico_q4,28,1,E,CCONJ,,
1895_fogazzaro_piccolo_mondo_antico_q4,28,2,la,PRON,,
1895_fogazzaro_piccolo_mondo_antico_q4,28,3,stava,AUX,880667,880672
1895_fogazzaro_piccolo_mondo_antico_q4,28,4,cercando,VERB,880673,880681
1895_fogazzaro_piccolo_mondo_antico_q4,28,5-6,nella,_,880682,880687
1895_fogazzaro_piccolo_mondo_antico_q4,28,5,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,28,6,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,28,7,matassa,NOUN,880688,880695
1895_fogazzaro_piccolo_mondo_antico_q4,28,8-9,della,_,880696,880701
1895_fogazzaro_piccolo_mondo_antico_q4,28,8,di,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,28,9,la,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,28,10,pesca,NOUN,880702,880707
1895_fogazzaro_piccolo_mondo_antico_q4,28,11,un,DET,880708,880710
1895_fogazzaro_piccolo_mondo_antico_q4,28,12,filo,NOUN,880711,880715
1895_fogazzaro_piccolo_mondo_antico_q4,28,13,doppio,ADJ,880716,880722
1895_fogazzaro_piccolo_mondo_antico_q4,28,14,",",PUNCT,880722,880723
1895_fogazzaro_piccolo_mondo_antico_q4,28,15,a,ADP,880724,880725
1895_fogazzaro_piccolo_mondo_antico_q4,28,16,occhiello,NOUN,880726,880735
1895_fogazzaro_piccolo_mondo_antico_q4,28,17,",",PUNCT,880735,880736
1895_fogazzaro_piccolo_mondo_antico_q4,28,18,per,ADP,880737,880740
1895_fogazzaro_piccolo_mondo_antico_q4,28,19-20,farlo,_,880741,880746
1895_fogazzaro_piccolo_mondo_antico_q4,28,19,far,VERB,880741,880744
1895_fogazzaro_piccolo_mondo_antico_q4,28,20,lo,PRON,880744,880746
1895_fogazzaro_piccolo_mondo_antico_q4,28,21,passare,VERB,880747,880754
1895_fogazzaro_piccolo_mondo_antico_q4,28,22,.,PUNCT,880754,880755
1895_fogazzaro_piccolo_mondo_antico_q4,29,1,Non,ADV,880756,880759
1895_fogazzaro_piccolo_mondo_antico_q4,29,2,vide,VERB,880760,880764
1895_fogazzaro_piccolo_mondo_antico_q4,29,3,quello,DET,880765,880771
1895_fogazzaro_piccolo_mondo_antico_q4,29,4,sguardo,NOUN,880772,880779
1895_fogazzaro_piccolo_mondo_antico_q4,29,5,ma,CCONJ,880780,880782
1895_fogazzaro_piccolo_mondo_antico_q4,29,6,lo,PRON,880783,880785
1895_fogazzaro_piccolo_mondo_antico_q4,29,7,sentì,VERB,880786,880791
1895_fogazzaro_piccolo_mondo_antico_q4,29,8,e,CCONJ,880792,880793
1895_fogazzaro_piccolo_mondo_antico_q4,29,9,si,PRON,880794,880796
1895_fogazzaro_piccolo_mondo_antico_q4,29,10,affrettò,VERB,880797,880805
1895_fogazzaro_piccolo_mondo_antico_q4,29,11,a,ADP,880806,880807
1895_fogazzaro_piccolo_mondo_antico_q4,29,12,indicare,VERB,880808,880816
1895_fogazzaro_piccolo_mondo_antico_q4,29,13-14,col,_,880817,880820
1895_fogazzaro_piccolo_mondo_antico_q4,29,13,con,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,29,14,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,29,15,capo,NOUN,880821,880825
1895_fogazzaro_piccolo_mondo_antico_q4,29,16,lo,DET,880826,880828
1895_fogazzaro_piccolo_mondo_antico_q4,29,17,zio,NOUN,880829,880832
1895_fogazzaro_piccolo_mondo_antico_q4,29,18,.,PUNCT,880832,880833
1895_fogazzaro_piccolo_mondo_antico_q4,30,1,Aveva,VERB,880834,880839
1895_fogazzaro_piccolo_mondo_antico_q4,30,2-3,ella,_,880840,880844
1895_fogazzaro_piccolo_mondo_antico_q4,30,2,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,30,3,la,PRON,,
1895_fogazzaro_piccolo_mondo_antico_q4,30,4,pensato,VERB,880845,880852
1895_fogazzaro_piccolo_mondo_antico_q4,30,5,proprio,ADV,880853,880860
1895_fogazzaro_piccolo_mondo_antico_q4,30,6,a,ADP,880861,880862
1895_fogazzaro_piccolo_mondo_antico_q4,30,7,lui,PRON,880863,880866
1895_fogazzaro_piccolo_mondo_antico_q4,30,8-9,nel,_,880867,880870
1895_fogazzaro_piccolo_mondo_antico_q4,30,8,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,30,9,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,30,10,dir,VERB,880871,880874
1895_fogazzaro_piccolo_mondo_antico_q4,30,11,quello,PRON,880875,880881
1895_fogazzaro_piccolo_mondo_antico_q4,30,12,che,PRON,880882,880885
1895_fogazzaro_piccolo_mondo_antico_q4,30,13,aveva,AUX,880886,880891
1895_fogazzaro_piccolo_mondo_antico_q4,30,14,detto,VERB,880892,880897
1895_fogazzaro_piccolo_mondo_antico_q4,30,15,?,PUNCT,880897,880898
1895_fogazzaro_piccolo_mondo_antico_q4,31,1,O,CCONJ,880899,880900
1895_fogazzaro_piccolo_mondo_antico_q4,31,2,vi,PRON,880901,880903
1895_fogazzaro_piccolo_mondo_antico_q4,31,3,era,AUX,880904,880907
1895_fogazzaro_piccolo_mondo_antico_q4,31,4,stata,VERB,880908,880913
1895_fogazzaro_piccolo_mondo_antico_q4,31,5-6,nel,_,880914,880917
1895_fogazzaro_piccolo_mondo_antico_q4,31,5,in,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,31,6,il,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,31,7,suo,DET,880918,880921
1895_fogazzaro_piccolo_mondo_antico_q4,31,8,pensiero,NOUN,880922,880930
1895_fogazzaro_piccolo_mondo_antico_q4,31,9,una,DET,880931,880934
1895_fogazzaro_piccolo_mondo_antico_q4,31,10,occulta,ADJ,880935,880942
1895_fogazzaro_piccolo_mondo_antico_q4,31,11,complicazione,NOUN,880943,880956
1895_fogazzaro_piccolo_mondo_antico_q4,31,12,?,PUNCT,880956,880957
1895_fogazzaro_piccolo_mondo_antico_q4,32,1,Aveva,AUX,880958,880963
1895_fogazzaro_piccolo_mondo_antico_q4,32,2,pensato,VERB,880964,880971
1895_fogazzaro_piccolo_mondo_antico_q4,32,3-4,allo,_,880972,880976
1895_fogazzaro_piccolo_mondo_antico_q4,32,3,a,ADP,,
1895_fogazzaro_piccolo_mondo_antico_q4,32,4,lo,DET,,
1895_fogazzaro_piccolo_mondo_antico_q4,32,5,zio,NOUN,880977,880980
1895_fogazzaro_piccolo_mondo_antico_q4,32,6,senza,ADP,880981,880986
1895_fogazzaro_piccolo_mondo_antico_q4,32,7,un,DET,880987,880989
1895_fogazzaro_piccolo_mondo_antico_q4,32,8,vero,ADJ,880990,880994
1895_fogazzaro_piccolo_mondo_antico_q4,32,9,convincimento,NOUN,880995,881008
1895_fogazzaro_piccolo_mondo_antico_q4,32,10,",",PUNCT,881008,881009
1895_fogazzaro_piccolo_mondo_antico_q4,32,11,solo,ADV,881010,881014
1895_fogazzaro_piccolo_mondo_antico_q4,32,12,perché,SCONJ,881015,881021
1895_fogazzaro_piccolo_mondo_antico_q4,32,13,non,ADV,881022,881025
1895_fogazzaro_piccolo_mondo_antico_q4,32,14,osava,VERB,881026,881031
1895_fogazzaro_piccolo_mondo_antico_q4,32,15,nominare,VERB,881032,881040
1895_fogazzaro_piccolo_mondo_antico_q4,32,16,",",PUNCT,881040,881041
1895_fogazzaro_piccolo_mondo_antico_q4,32,17,neanche,ADV,881042,881049
1895_fogazzaro_piccolo_mondo_antico_q4,32,18-19,nel,_,881050,881053
1895_fogazzaro_piccolo_mondo_antico_q4,32,18,in,ADP,,
